video_id,video_title,author,comment,likes,published_at
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@Austral8889,"Pony car: a lot of power in a straight line
Muscle car: a lot of more power in a straight line




Right enough?",17,2019-08-09T16:06:24Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@ethandavis8448,"Let's make this easy, a V8 pony car is a muscel car unless it's a package like the zl1 then it's a high end sports car. V6 is a pony car and the tubro charged eco boost is a sports car.",0,2019-08-06T03:51:04Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@WellStudied,SHOULDN'T A BARACUDA BE CALLED A FISH CAR?,0,2019-08-06T03:09:10Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@CrashD6,"Long-story-short

There is only one Muscle Car now while Pony Cars evolved into ""Cheap Super Cars"" or ""Performance Sports Cars""...

I used to love American Muscle/Pony/Sports (or whatever you call it) Cars, but now I've been leaning more towards JDM, I still do love V8s, but now I respect and appreciate much more a good build than just one type of car, be it a GT500 in a Drag Strip, or a Drift build Supra, or an R34 GTR built for the Track, when done right, it's beautiful!",0,2019-07-19T04:41:20Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@Twanaboneless1999,rear wheel drive front engine V8 coupe is muscle car in my opinion,0,2019-07-03T16:31:22Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@mrbadass6663,Why do people always associate muscle cars with America other countries have made muscle cars,0,2019-06-24T11:11:05Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@MyAb111,"Real Muscle coupes derive from sedan platforms and don't usually scream ""I'm fast! Look at me!"" with their overall styling. The 04-06 GTO, the ctsv coupe, and the Dodge challenger are the only real muscle coupes I've seen come out in decades. The mustang, camaro, are not real muscle cars. I still love them though.",1,2019-06-15T18:53:21Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@Dustinmaester,so the camaro is a pony car? why its built by chevy/gm....,0,2019-06-11T07:52:44Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@kolinmartz,Even the “purists” you cited are wrong because the challenger was originally made to compete in the pony car class (a bit late to the game. The pony cars were already approaching muscle car size by then) while Dodge’s muscle car at the time was the Charger.,0,2019-06-06T06:04:58Z
avd1GdpB_2A,The Differences Between Muscle And Pony Cars,@kolinmartz,“Pony cars” are just an anachronism. You can even argue that muscle cars are just an anachronism.,0,2019-06-06T05:56:02Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@tracewaybos,"""And then there's cake"" - No truer words have ever been spoken...",0,2026-03-07T03:38:59Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@shehtazruslan,Canadian channel making US car content,0,2026-03-06T22:49:18Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Londreis,When you’re trying to admire your car and someone makes it about them 12:02,0,2026-03-06T22:37:28Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@thecrumbler0214,"I debated GT350, F Type R, 2nd gen CTS-V, and RCF/IS500 for the sameish budget 18 mos ago.

I drove the GT350 first and ended up getting that. Never got to anything else on the list, but I did try a Mach 1. The Mach 1 was very underwhelming for the same money.

The GT350’s engine is so good. It and the Tremec are a match made in heaven. Ford’s extended warranty made me more comfortable with the GT350 than the Jag from a reliability perspective. But, I drive it daily, and the engine has yet to give me any issues.",0,2026-03-06T17:28:56Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@rossishima,"The Vette is the one to purchase.  The other cars, when they break, and they will.. repair costs will be astronomical--if it can even be repaired.",0,2026-03-06T16:51:03Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@alexlimtiaco1197,"corvette all day, I didn't realize the Z51 had the magnaride!",0,2026-03-06T04:23:11Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ogi-wankenobi3638,i8 is one of the ugliest cars ever made... whoever thinks or God forbid bought i8 for its looks is blind AF,0,2026-03-05T22:45:38Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@adriand2175,I bought a used C7 Spring 2025.   Love it.,0,2026-03-05T19:29:34Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@rennwolfwolfgangkriegl,"To be fair, buying a new car and selling it two years later, is never a good deal. I generally keep my cars four year and sell them on for about half the MSRP. That works for me, because I get to enjoy the car for a good while and have adventures with it.

But if you can find what you are looking for on the used car market, with about 4-6 years under their belt and in good nick, you will be much better off in terms of depreciation.

I bought a used 2017 Jaguar F-Type V6 a couple of years ago and sold a Porsche Cayman S from the 987 generation for it. Both are great cars to drive. The Cayman S is the more communicative experience for skilled drivers. The F-Type is the more refined experience and is better judged for daily driving without it urging you on all the time. I respect the Cayman, but I love the F-Type.",0,2026-03-05T08:13:51Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Floreypottery,A gt350 for 50k hmm,0,2026-03-05T04:23:33Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@kurtbilinski1723,"This hits close to home, as I bought a used 2015 F-Type R. Loved driving it, but sadly for me, heavy traffic sucks all the fun out of driving ANYTHING sporty. That, and fear of repairs caused me to sell it. $4,500 for a headlight assembly... $20K for a used engine (never mind installation... hellishly-difficult to remove fuel injectors, etc, etc. Between the repair worry and sitting stuck in traffic, it just wasn't enjoyable - for me.",1,2026-03-05T02:59:41Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@dannykinard30,Could you throw a used BMW M2 in the mix. That seems like the initial logical choice for under 50 K.,0,2026-03-05T00:11:22Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@barneyrubble9309,the Mustang is driven by the Thug; The Vette by the tennis coach ; the Jaaag by the Cad; the BMW by an Architect and the Alfa by the italian gigalo in an armani suit.,0,2026-03-04T16:11:07Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Matthew-y5x2i,THat Alfa and BMW shouldn't even be choices,0,2026-03-04T01:43:01Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@gilberjj,"Great vid. I watched to the end.
I personally purchased a gt350r for a touch over $60k. I LOVE it. For me, my fun car needs to have a 3rd pedal.",0,2026-03-03T05:06:26Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@EojWashner-ik1sm,@26:47 LMAO,0,2026-03-02T02:07:45Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@EojWashner-ik1sm,"ya know, I have """""" 0 """""" reasons of as, to why the images INSIDE of my brain, or within whatever remains left within the places of which my brain shoulda/coulda,woulda been, however  I've had this strange thought of having these 2 BALLS OF GOOF , ( "" THOMAS ""  &  ""JAMES ""  ) REVIEW,  or just experiencing and g iving, ""US THE $HEEPLE  THEIR OWN OPINIONS OF CLEETUS MCFARLANDS NEW DRIFT CAR ( CADILLAC /BLACKWOOD CT5V )  but that's what my brain portrayed !
or something like the brain",0,2026-03-01T23:59:51Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@EojWashner-ik1sm,"go Thomas ,he never  let go of the steering wheel till getting his cake in the Arial atom",0,2026-03-01T23:30:51Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@patrickjacobs4999,"The Jag is sooooo unreliable, which is why they depreciate so badly.",0,2026-03-01T22:38:53Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@carmncars,The deign of the Alfa deserved a better interior and handling.,0,2026-03-01T18:10:06Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@panteraowns2515,Every time I watch one of these and then go look them up. They are way above what they say they are on these. I want a gt350 go to find one. They are like 70k,0,2026-03-01T17:27:59Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@14eight,"as a previous E90 M3 owner, I can say I love my i8 for all of the reasons that make the i8 so special.  If you're someone who gauges whether or not you like a car based on the same criteria, and that criteria is ""the sound of the big engine."" The i8 probably isn't for you, but when I purchase a car, there needs to be something historically meaningful, unique and memorable about the car; and there aren't many cars that do that as well as the i8 in this price range imo",0,2026-02-28T17:14:44Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@DearMajesty,"Where is the personal accountability? That's the only way this stops. Financial literacy, education, and some basic common sense. Businesses will always destroy uneducated consumers.",0,2026-02-28T10:21:51Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jaketalerico9158,Corvette. Best aftermarket community. Which let's you actually work on or upgrade your vehicle yourself,0,2026-02-28T04:48:22Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MTKARusty,"I bought a '19 GT350 in 2024. It. Is. AMAZING. Zero problems with it, doesn't burn oil at all, and it's a frigging blast in the canyons. To top it all off, they're currently selling for slightly above what I paid for it.  The Jag, while sure it has its perks...has probably depreciated even more.",0,2026-02-27T04:41:13Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@darkhorse2036,Mustang hands down way way better then the jaguar omg 😧,0,2026-02-26T02:04:15Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@LavarClemmons-z8v9c,I'm rolling with the mustang 350😊😊😊,0,2026-02-25T20:52:05Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@debestcanadian,"7:19 ""And then there's CAKE!!""",0,2026-02-24T16:28:28Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@giannanolfo3468,"Which Camaro where you guys referring to that out handles the Shelby ? Because the music was magnificent….
On a different note, I’ve been looking at the ftype but only the 6 cylinder, and they have such shit plastic pieces connecting such vital parts, it’s a total gamble buying one. I wonder if that’s the same issue with the v8?",0,2026-02-23T04:25:27Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@gmain1977,I would take GT350 then the F-Type,0,2026-02-21T19:29:20Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ronmatson5502,The c7came out in 2014?..... THAT makes me feel old.,0,2026-02-21T12:34:37Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Duxman2007,"If I had free maintenance I would definitely get the BMW.  But if money were an option - I would get the Corvette.  Having had a C5, and it was a great ownership experience- run it back with the C7",0,2026-02-21T03:18:35Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@pvin705,Crazy to think this came out 8 months ago and im watching F type R auctions going for sub 30k,0,2026-02-20T15:55:48Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Prestigegme,Anyone else just think the 4c front end makes it look absolutely horrible,0,2026-02-18T20:26:26Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@slickman1953,Genesis G70!,0,2026-02-18T06:07:52Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@BeYera3,"Out of all these, easily I'd pick the C7 Corvette Z51.... but outside of these, same price range, I'd be very tempted to buy a Porsche Cayman S!",0,2026-02-18T01:10:58Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@JMLR02,Alfa... just as always,0,2026-02-15T22:03:57Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ryanchristofferson6633,"I've owned a couple of these cars, and many more. I deeply miss my 2015 RWD F-Type. The car is so perfect. I never should have let it go.",1,2026-02-15T17:43:11Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MOMO-yf5os,"Lmao when he corrects his mate saying ""careful with your mind!"" as he talks about pregnant women",0,2026-02-15T07:51:42Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Rayka_96,"F type- 100%

second place the Alpha 4c",1,2026-02-14T14:56:22Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@matt197gt,"You’d be crazy not to get the GT350! 8250 rpm flat plan crank 15.5” brembo brakes, Tremic 6 speed and amazing adjustable suspension.",0,2026-02-14T13:42:11Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@alaskans_live5018,Anyone picking a Jaguar has never wrenched or kept a car over 4 years. I worked at landrover and not a single person working at landrover would own a landrover or a jaguar. Only car with a worse reputation than landrover is ironically a jaguar lol.,0,2026-02-12T02:07:15Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@kyliejohn3813,"As an American, Corvette all day. I have one and love it.",0,2026-02-12T00:21:46Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Tyrael112,"One of my favorite videos still. I had to answer this question my self, and the ownership experience and manual Tx of the Corvette won me over.",0,2026-02-11T14:48:15Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ussamatayub5794,Mercedes s63,0,2026-02-10T21:10:08Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Billabong6370,"I test drove a Corvette C7, Jaguar F-Type, Porsche Cayman, Mercedes GT, Lotus Evora, and the Alfa Romeo 4C—and the 4C was the one that stuck with me.

The driving experience was so raw, unique, and exhilarating. It’s hard to put into words, but it just felt special. In some ways, it’s the least practical car on the list (even if it gets the best gas mileage), but it’s also the one that feels the most alive.",0,2026-02-07T19:25:44Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@rondar2,A red carbon Alfa roadster vs a renault is not a discussion for any petrolhead.,0,2026-02-06T21:56:14Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@logancook7621,The Jaguar is cool… when it’s not sitting at the dealership service center,0,2026-02-05T05:22:47Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Mountain_Manu,"Funnily enough, that is currently exactly the question I am asking myself, since my max budget is around that mark. It'll probably be the F-Type V6 S in the end, because in Germany you can get that already for 30k. For 50k you get an M2 Competition with CS Optics and Tuning (so basically a CS minus the engine). Which is an easy winner against these cars here if you ask me. For 60k you get the real CS. Which is still cheaper then the Alfa 4C or the GT350 and similar priced to the Corvette over here.",0,2026-02-01T19:04:35Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@joecahall5850,Corvette is always the answer but as a Corvette owner that jag is awesome,0,2026-01-31T21:20:35Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@michaelmartin885,"I know I’m late to the game, but James is quad lock mount demo just killed me 😂. Because cake…",0,2026-01-31T02:18:49Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jeromewauk1,The Ariel Atom simulator had me literally peeing my pants. 😂😂😂😂,0,2026-01-30T18:04:45Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@malyu6374,Reality is ....$50K US .. people will buy a used Toyota Sienna ...  *_*,0,2026-01-30T17:07:01Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jteampics,"That transition at the 17:20 mark, Yes!",0,2026-01-30T08:12:11Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@xnjreq,"Jaguar - for style
Bmw - for your boyfriend
ford, chevrolet - for ranch-boy
Alfa - for happiness",0,2026-01-27T15:12:34Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@lebaronfuller2892,"34:50 


…….

A
Corvette.

Simple and effective.

But honestly my 997.1 comes first. The ZR1 just upgraded to what I already have rear engine rwd. Now everybody’s like… I want the C8. I could have owned the C8. But I would rather have both.

So there.

Am I a poser?",0,2026-01-27T14:42:29Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@lebaronfuller2892,"34:34 

Take the knife out….

40,000 depreciation….

You could have bought…

A island in Hawaii.

Michael Jackson’s glittered glove.

A vacation on a rocket ship from NASA.

Stephen Hawkins Wheelchair with twin turbos…
😂😂😂😂",0,2026-01-27T14:37:36Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@lebaronfuller2892,"28:47 

He’s a BELIEVER…
God Bless You!

😂

STING….RAY!",0,2026-01-27T14:29:08Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@stevenbowman5894,Thomas twitchy as hell wit the wheel😂,0,2026-01-24T21:35:48Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@DrDaggerSwagger,"In fairness, that was a poverty spec of the gt350. Tech pack comes with Carbon fiber interior.  Like the c7 theyre driving. Not all it's have carbon, i dont think.",0,2026-01-22T02:32:01Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@mechanertainment4562,"Gt350 or corvette but I’m American so it’s obvious but it’d be difficult to do a list with $40k.
1. Mustang GT
2. Camaro SS 
3. WRX 
4. Lexus RCF
5. BMW M
6. Miata RF touring for fun
7. Challenger RT scat
8. Mexican GTR aka F150 5.0
9. Audi RS 
10. Infiniti Q60 red",0,2026-01-21T15:18:45Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@BoudreauxBoysRc,Id never buy a jag over a corvette being an automotive technician ive learned jags are junk and hard to work on,0,2026-01-21T03:59:30Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@sabre0461,"The Jag for sure, but im concerned about repair bills.",0,2026-01-19T19:35:29Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@SH57578,"The jag really does drive well. Even the type s is excellent. The R is too wild for a lot of people, but that’s my choice. I have driven an SVR as well and couldn’t tell a big difference vs the AWD type R.",0,2026-01-17T14:41:39Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@UnparalleledSpoof,"Why are gt350's still $350,000 where i live. I can almost buy a huracan for that",0,2026-01-17T08:48:08Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@xStopShootinMe,My drink was coming out my nose laughing at the leaf blower bit😂😂,0,2026-01-15T17:57:03Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@derekmthompson6824,"Dude, where's the zl1? The zl1 are cheap and faster than all these and a better track/drivers car...",0,2026-01-15T17:51:47Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Str8SRT8,did they block the ac vent thinking it would increase the cooling charge to the battery on the i8? lmaoo i saw that strip of tape on the intro of the i8 and had to ask.,0,2026-01-14T12:35:26Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@fashioniconjaylienkay,Even the Jag F-Type V6S or 400 Sport is worth the money alone.  I tuned mine and it's just as powerful as the V8.  But both are literally the epitome of suave and power and you can see how designer Ian Callum's F-Type design continues to be seen in other car models to this day.,2,2026-01-13T18:48:17Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@bobmeylaerts4065,I want an emira so bad,0,2026-01-11T21:42:06Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@P-J-W-777,They’d both go for the cars that loses resale value faster than the titanic sank. I choose the Corvette and keep the value of the car for far longer with the added ability and ease to seriously upgrade for reasonable prices.,0,2026-01-10T11:22:36Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@gerrettmurphy6825,"I’d take the C7. 
It’s the whole package and has a targa top. It’s a true sports car that you can put a lot of miles on.",0,2026-01-09T06:34:07Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@randymiller6197,"Thanks for watching y'all are spot on, I agree wholeheartedly. Out of all the cars there it would be the Jaguar. 

 And then I would go out and buy a V8 vantage",0,2026-01-09T06:20:59Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@VermillionRacing,"It would 1000% be between the Jag or Shelby. I absolutely love the 4c, but at 6'3"" it might be a little cramped lol. Although I did fit in a new miata",1,2026-01-05T03:01:21Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@CB-um1qk,I'm pretty sure the long term cost of ownership / reliability would steer me away from the F-Type and towards the Z51.,0,2026-01-04T22:05:52Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@intercepticons7677,The white c7 is so sexy,0,2026-01-04T18:29:12Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@yonexfan12,2018 E63,0,2026-01-02T04:24:26Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@bradmason8334,love these shows - on topic,0,2025-12-31T20:37:22Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@R0cketRed,I own a supercharged mustang I'll never sell but the F-type has me thinking I need another... anyone else feel that? I've got a problem,1,2025-12-31T15:51:45Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@nornibres,"I traded in my  2017 Corvette  Grand sport roadster for a 2015 Boxster 'S;.' The Corvette is a great car, but the Boxster was just a better size for a sports car. Out of this lot I'm taking the Alfa.",0,2025-12-28T01:45:27Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@cryptoguru944,Dam so the Camaro has better steering than all of them?  Or was it just the GT350 and the F Type Jag?,0,2025-12-25T21:23:26Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@cr500_conversions,*Vs CT4V..?,0,2025-12-25T19:53:03Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@AdithyaJayaram-u4w,15:22 So Cap. John Price??,0,2025-12-24T05:32:56Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jayoh123,wish the lotus emira was in this. would have liked to see how it would have done,0,2025-12-21T20:18:51Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@anthonyburee650,F type,3,2025-12-19T05:32:33Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@krookdfinra,That bmw i8 is hands down one of bmws biggest mistakes. Not putting a 8 or 12 cylinder in there is criminal. It deserved to be the new m1... but instead we get a 3 cylinder ev...,0,2025-12-18T15:57:19Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@dorb4396,Entertaining review really enjoyed it. I have two of the cars you reviewed. C7 Grand sport and the Shelby GT350,4,2025-12-18T15:54:52Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@corydahms4204,The ford breaking?!?!? You just left the Jag!!,0,2025-12-18T02:29:08Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@corydahms4204,You traded a Jag for a Mazda?!? I’m not a huge jag fan because I know they break all the time and cost a fortune but a Mazda?!?!? That’s the worst car… period.,1,2025-12-18T02:27:20Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@corydahms4204,Drooled and drove the lamest car first…. Ok…,0,2025-12-18T02:02:27Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ChucktownJYD,GT350 is by far the most special car of the group,1,2025-12-17T17:36:13Z
nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@praiseemeka3538,BMW i8❤,0,2025-12-17T10:46:04Z
