,video_id,video_title,author,comment,likes,published_at,category,clean_comment,car_model,topic
6886,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ramonblackz7020,The BMW i8 should be 25 grand lol they SUCCCKK and they can brick on u due to the Hybrid system,0,2025-06-18T14:26:40Z,coupe,bow in of grand low succckk brick due hybrid system,BMW,Other
6887,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@julianalbisu7600,"… I feel like the M2 Comp was left out of this. I think I would, but I’m not super sure if I’d have it over the Jag or the GT350. That being said, it still feels like the obvious choice for buyers in the 50k range.",0,2025-06-18T14:26:38Z,coupe,feel like my comp leave think would but not super sure would jag gt350 say still feel like obvious choice buyer ask range,Other,range
6888,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@bfrank1972CT,"Awesome selection of cars, only thing that may be missing  (IMHO) is an Elise/Exige. You guys are always producing content relevant to what folks really want to see.",0,2025-06-18T14:26:07Z,coupe,awesome selection car thing may miss mho elise exile guy always produce content relevant folk really want see,Other,Other
6889,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@juicegg3088,"In my Opinion
C7, F-type & 350 are best bang for buck
Alfa Romeo
i8 obviously last",0,2025-06-18T14:26:05Z,coupe,opinion cd type 350 best bang buck ala romeo in obviously last,Other,Other
6890,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Mousiee7sg,"I just cant get with the Chevrolet or Ford. Great cars, just not for me. Stopped watching at 17:20.",0,2025-06-18T14:25:19Z,coupe,not get chevrolet ford great car not stop watch of of,Ford,Other
6891,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Sickwitit18,"Wow the F Type is the consensus between the 2 car journalists! Not unexpected tbh, if you've ever driven a V8 F type or even F Pace SVR",1,2025-06-18T14:25:15Z,coupe,wow of type consensus a car journalist exclamation not unexpected honest ever drive of of type even of pace sir,Other,Other
6892,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jonjansky,"Great, great video but that ad at the end, sensational.",0,2025-06-18T14:25:08Z,coupe,great great video but and end sensational,Other,Other
6893,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@KITT500,I8 absolutely does not have scissor doors.,0,2025-06-18T14:24:37Z,coupe,in absolutely not scissor door,Other,Other
6894,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ALMST2FAST,I absolutely despise of the i8 but I’d probably go for the GT350 or jag,0,2025-06-18T14:24:28Z,coupe,absolutely despise in but would probably go gt350 jag,Other,Other
6895,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@G82Watts,Should of picked a f82 m4 or m2 comp,0,2025-06-18T14:24:15Z,coupe,pick for my my comp,Other,Other
6896,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@christophercrowley6707,You didn't include the f87 M2 Comp,0,2025-06-18T14:23:39Z,coupe,not include for my comp,Other,Other
6897,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@chronjon,"GT350 any day.  C7 as a second choice.  I owned a 17 GT350 and loved every minute of it.  I sold it for a 24 C8 Z06 and as much as I love the Z06 to death, I miss that GT350 every day.  Should have never traded it and kept her for life.  One day I hope to pickup a 350R.",0,2025-06-18T14:23:34Z,coupe,gt350 day cd second choice of gt350 love every minute sell of cd zip much love zip death miss gt350 every day never trade keep life one day hope pickup 350r,Other,Other
6898,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@valkyrievillage3673,"Y’all are getting old brains, and thinking about livability, it’s about smiles per mile when you buy a sports car",0,2025-06-18T14:23:08Z,coupe,get old brain think livability smile per mile buy sport car,Other,Other
6899,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@briandokas2014,"How DARE you dismiss the entirety of the Upper Peninsula. Traverse city ""tip of Michigan"" is disrespectful smh my head",0,2025-06-18T14:23:07Z,coupe,dare dismiss entirety upper peninsula traverse city tip michigan disrespectful sch head,Other,Other
6900,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@LenartoGarage,"This is the content we need! Cars are way too expensive these days! Comparing all the sub 60k, 50k, 40k, etc cars is what we need to know where to put our money!
Like this if you agree!!!",0,2025-06-18T14:22:56Z,coupe,content need exclamation car way expensive day exclamation compare sub ask ask ask etc car need know put money exclamation like agree exclamation_strong,Other,Other
6901,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@biollante879,Thomas giving Alan Grant vibes,0,2025-06-18T14:22:30Z,coupe,thomas give alan grant vibe,Other,Other
6902,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MarkLRandall,"All interesting cars, but I wouldn't pick any of these.  I'd rather have an Elise, or a Cayman, or a 911 over any of them.",0,2025-06-18T14:22:06Z,coupe,interesting car but would not pick would rather elise cayman 911,Other,Other
6903,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@MakeMine3D,Being more practical I would choose the GT350. Trying to fix those other cars (and there are plenty of problems with them) would be incredibly expensive.,0,2025-06-18T14:21:37Z,coupe,more practical would choose gt350 trying fix car plenty problem would incredibly expensive,Other,Other
6904,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ilikeexxs,"""only scholars and gentlemen own this next car""

Thomas immediately turns into a caveman",0,2025-06-18T14:21:26Z,coupe,scholar gentleman next car thomas immediately turn caveman,Other,Other
6905,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@johnjapuntich3306,They choose the European cars...Shocking! LOL.,0,2025-06-18T14:19:48Z,coupe,choose european car shock exclamation low,Other,Other
6906,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@bailey.nt86,"My 2016 Z51 M7 was $50,500 + tax/title/license. I got the GM employee friends and family discount and it was the last 2016 on the lot. The MSRP was $60,400. 
9 years later I just got a trade in quote from Carmax for $41,000. Im sure a ppl sale can go $43-44k. So 9 years of ownership i only ""lost"" $8k 🎉

From a financial perspective this car runs away with the #1 spot in least depreciation and bust buy",3,2025-06-18T14:19:40Z,coupe,2016 zip my of 500 tax title license get pm employee friend family discount last 2016 lot more of 400 a year later get trade quote carman of 000 sure people sale go 43-44k a year ownership lose of party_popper_emoji financial perspective car run away a spot least depreciation bust buy,Other,Other
6907,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@FishermanKyle,Remember when he was trying to run 9s and just couldnt get the car to hook? And then when it did hook it just broke. Now hes out here running 7s. Crazy as hell.,0,2025-06-18T14:19:24Z,coupe,remember try run a could not get car hook hook break hes run a crazy hell,Other,Other
6908,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@GhostRyderFPV,"_Everything's Computer!_
In this world,
In _that_ accent,
Splendid, absolutely splendid.",9,2025-06-18T14:19:16Z,coupe,everything computer exclamation world accent splendid absolutely splendid,Other,Other
6909,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Carl_Pflueger,"0:19 if you blink you would of missed that trump reference  LOL

""everythings computer""",0,2025-06-18T14:19:12Z,coupe,a of blink would miss trump reference low everything computer,Other,Other
6910,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ItsTimDatMan,Finally back to 🔥CINEMA🔥,0,2025-06-18T14:18:59Z,coupe,finally back fire_emoji cinema fire_emoji,Other,Other
6911,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@G82Watts,I think we can all agree the i8 looks the best. That thing aged like wine,0,2025-06-18T14:18:59Z,coupe,think agree in look best thing age like wine,Other,Other
6912,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@johanlundin651,F-Type S with manual transmission would be an opinion.,0,2025-06-18T14:18:42Z,coupe,type manual transmission would opinion,Other,Other
6913,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@creangapaul6593,"Such a good video <3 great one guys, great one!!!!",0,2025-06-18T14:18:26Z,coupe,good video a great one guy great one exclamation_strong,Other,Other
6914,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@onboxunboxing2387,Haven’t watched but the answer is GT350,0,2025-06-18T14:18:26Z,coupe,not watch but answer gt350,Other,Other
6915,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@patrick-g1e6s,You need a Porsche in every comparison video..,0,2025-06-18T14:17:55Z,coupe,need porsche every comparison video,Porsche,Other
6916,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@midknight,"The Alfa or i8
Everything else will age badly",0,2025-06-18T14:16:54Z,coupe,ala in everything else age badly,Other,Other
6917,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@recipioct,I would take the 4C for the looks fun and smiles.  I would like it better if it had a Lancia badge and was made in the 70s.,0,2025-06-18T14:16:49Z,coupe,would take pc look fun smile would like good lanka badge make of,Other,Other
6918,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@magicair6021,"""You're watching throttle house ""...... Are we? Not the Grand Tour 😂",0,2025-06-18T14:16:49Z,coupe,watch throttle house not grand tour face_with_tears_of_joy_emoji,Other,Other
6919,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@valkyrievillage3673,"The c6 zo6 is a Legend, and top ten drivers cars of all time, just tune the suspension for a little oversteer and it’s a weapon. Driver cars need hydraulic steering",0,2025-06-18T14:15:54Z,coupe,cd zoo legend top ten driver car time tune suspension little oversteer weapon driver car need hydraulic steering,Other,Other
6920,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jamsacek9703,I would get an audi r8,0,2025-06-18T14:15:53Z,coupe,would get audi re,audi,Other
6921,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@B58_G20,Would’ve been nice to see an M2 or M340i or M550i instead of the i8,0,2025-06-18T14:15:36Z,coupe,would nice see my m340i m550i instead in,Other,Other
6922,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@-DC-,Ford ❤,0,2025-06-18T14:14:48Z,coupe,ford red_heart_emoji,Ford,Other
6923,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jakegeary7565,C63 AMG (W205 model) seems like it would be quite comparable to this group!,1,2025-06-18T14:14:01Z,coupe,can am w205 model seem like would quite comparable group exclamation,Other,Other
6924,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Sickwitit18,"C7
Jag
Mustang

After having driven an SVR, your face cannot not-smile in that car. Just like Thomas, your face hurts after getting out because if the sheer fun and beautiful sounds. But I think I'd have to go with a C7 over it. Maybe",1,2025-06-18T14:13:59Z,coupe,cd jag mustang drive sir face not not-smile car like thomas face hurt get sheer fun beautiful sound but think would go cd maybe,Mustang,Other
6925,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@claviclenotch1876,Euro snobs,0,2025-06-18T14:13:39Z,coupe,euro snob,Other,Other
6926,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@hatemc2617,Mustang 100% it’s only going up in value and what a car.,0,2025-06-18T14:12:58Z,coupe,mustang 100 go value car,Mustang,Other
6927,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@leonkristiansen5428,"Nice, but what about the f82 m4 ,C63, Audi rs4,?",0,2025-06-18T14:12:12Z,coupe,nice but for my can audi is,Audi,Other
6928,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@allengweh1907,I'll either go with the corvette or the i8. The Mustang is cool but really dangerous. The others are a bunch of unreliable messes,0,2025-06-18T14:11:44Z,coupe,either go corvette in mustang cool but really dangerous others bunch unreliable mess,Mustang,Other
6929,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@comeberza,I completely understand that life is complicated enough to be dealing with jaguar-land rover. But buying a 911 when the F type exist is unbelievable in mind. The f type excites me like cars did when I was 5 years old,0,2025-06-18T14:11:20Z,coupe,completely understand life complicate enough deal jaguar-land rover but buy 911 of type exist unbelievable mind of type excite like car a year old,Other,Other
6930,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Dazednconfuzed69,FType or Macan GTS!,0,2025-06-18T14:10:56Z,coupe,type macau its exclamation,Other,Other
6931,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@tigerhawk84,"For anyone now on autotrader looking up F-type Rs, just make sure the V8 has had a recent timing chain service, or SPECIFICALLY ask the (jag expert) mechanic to have a look at it from the top during your PBI, because its in the back, the engine has to come out to service it, and losing a guide is fairly common which makes the chain loose and it can jump timing and grenade itself. Not saying don't buy one! I have been looking at them myself for a few months now already thanks to TDC's video on their XFR(same engine, 4 doors, much cheaper) but just know what you are getting into, or your $50k USD purchase could add another 20k to its price pretty quickly.",3,2025-06-18T14:10:56Z,coupe,anyone autotrader look type a make sure of recent timing chain service specifically ask jag expert mechanic look top phi back engine come service lose guide fairly common make chain loose jump timing grenade not say not buy one exclamation look month already thanks tic video mfr engine a door much cheap but know get ask us purchase could add another ask price pretty quickly,Other,price
6932,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@gordocarbo,Id never spend 50k on any used car on the planet. Easier to light $ on fire lol,0,2025-06-18T14:09:57Z,coupe,id never spend ask used car planet easier light fire low,Other,Other
6933,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Localtraveler2376,Why are you guys ignoring your channel for grand tour?,0,2025-06-18T14:09:51Z,coupe,guys ignore channel grand tour,Other,Other
6934,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Highslot17,"I’d take the quad-lock mount, what a value!",1,2025-06-18T14:07:57Z,coupe,would take quad-lock mount value exclamation,Other,Other
6935,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@syaieya,"My manager is absolutely in this market for his ""the kids are gone, last car before he retires"" the amount of pull ""image"" has for him is crippling what hes looking at. Cayman out because of 911, corvette out because old man, i8 out because 3 cylinder, mustang out because not bespoke enough, not even the gtr because nissan. 

I think hes just circling the drain until ferrari California comes available so he can say hes got a ferrari",0,2025-06-18T14:07:44Z,coupe,manager absolutely market kid go last car retire amount pull image cripple hes look cayman 911 corvette old man in a cylinder mustang not bespeak enough not even str nissan think circle drain ferrari california come available say get ferrari,mustang,Other
6936,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@nswgb69,"i8 is the only one that can be used 365 days a year as a daily driver. The running costs are acceptable in 2025. It cannot rust(!) & after 10 years, there are a number of them around with over 150,000+ miles on the clock. A chip tune lowers 0-60 into the three-second range and raises the power to 400+BHP. In the UK, it's around £20 a year for road tax. The 2017 model year onwards has 33 miles of range in electric mode. It will clock 170+ in sixth gear with the limiter removed, but still return high 50+ mpg on a run............. I could go on & on.
The cheapest equivalent drive train configuration will be the eRay, ZR1X, Revuelto, 918 & LaFerrari, AMG -1.
As for the sound through the speakers. know one seems to have an issue with the Hyundai ioniq 5?
As an average-sized 6ft 4in adult I'll fit comfortably 😝🏎",0,2025-06-18T14:07:25Z,coupe,in one use 365 day year daily driver running cost acceptable 2025 not rust exclamation of year number around 150 000 mile clock chip tune lower 0-60 three-second range raise power 400 bop us around of year road tax 2017 model year onward of mile range electric mode clock 170 sixth gear limiter remove but still return high of mpg run could go cheap equivalent drive train configuration ebay rex revuelto 918 ferrari am of sound speaker know one seem issue hyundai ionic a average-sized aft in adult fit comfortably squinting_face_with_tongue_emoji racing_car_emoji,Hyundai,range
6937,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@B58_G20,The BMW you pick is an i8?! Cmonnn,1,2025-06-18T14:06:59Z,coupe,bow pick in exclamation_strong conn,BMW,Other
6938,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@mikeperri1111,"I'm not saying I have been disappointed with the videos lately on this channel and I'm not saying I haven't... but I have.
This was fantastic, and what I miss about the show. 
I'm in Toronto and if you ever want to test out a street takeover ready G35, it's all yours. 😅",0,2025-06-18T14:05:54Z,coupe,not say disappoint video lately channel not say not but fantastic miss show toronto ever want test street takeover ready get grinning_face_with_sweat_emoji,Other,Other
6939,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@paultucker1272,"I’m a Mustang guy, so on out of that lot I’m taking the F-Type 😂. Actually, for £50k I’d have an Aston DB9……and a 2013 Mustang GT 😎",0,2025-06-18T14:05:24Z,coupe,mustang guy lot take type face_with_tears_of_joy_emoji actually ask would aston brand 2013 mustang it smiling_face_with_sunglasses_emoji,Mustang,Other
6940,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@tyson4044,Happy belated Father's Days guys. Welcome to the club,0,2025-06-18T14:05:00Z,coupe,happy belated father day guy welcome club,Other,Other
6941,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@assuringleaf,9:10 the whole front view is literally a silver “M” with lights and a windshield. All love tho,3,2025-06-18T14:04:54Z,coupe,a of whole front view literally silver light windshield love though,Other,Other
6942,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@ElysiumsJourney,"Haven't watched yet, but as someone who has owned 3ish  ( F-Type R, GT350, and base C7) of them, I would take the GT350 hands down. It was the only car I wished I didn't sell. 

My ideal car would be ripping the engine out of the GT350 or C8Z and shoving it into the C7 body",0,2025-06-18T14:04:32Z,coupe,not watch yet but someone wish type a gt350 base cd would take gt350 hand car wish not sell ideal car would rip engine gt350 coz shove cd body,Other,Other
6943,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@nicholastrapane4545,Gt350 no question. Five years too young to be able to afford and I’ll never forget it,0,2025-06-18T14:03:55Z,coupe,gt350 no question five year young able afford never forget,Other,Other
6944,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@kraftswithkerzor,Happily disappointed that the Jag wasn't broken when they started it 😂,0,2025-06-18T14:03:45Z,coupe,happily disappoint jag not break start face_with_tears_of_joy_emoji,Other,Other
6945,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@vtcanada2000,Please can you review the Jaguar XJR 575,0,2025-06-18T14:03:40Z,coupe,please review jaguar xor 575,Other,Other
6946,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@dannymac6368,"Guys, try a C2 991 with the 3.4L and the 7-speed manual. I’m very much biased, but I *have* driven nearly every manual transmission equipped vehicle under $150k MSRP looking for a replacement.

If you can find one with the magnehetorological engine mounts (Sport Chrono package) and the valved exhaust, you’ll have a great time for ~$50k.

Feel like the 997 gets an appropriate amount of praise, but the 991 garners a bit less than what it really deserves.",0,2025-06-18T14:03:37Z,coupe,guy try cd 991 a al speed manual very much bias but drive nearly every manual transmission equip vehicle 150k more look replacement find one magnehetorological engine mount sport chron package valved exhaust great time ask feel like 997 get appropriate amount praise but 991 garner bit less really deserve,Other,Other
6947,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@purwantiallan5089,The GT350 and Alfa Romeo are my go to cars for this drag race. Thanks TH!😊,0,2025-06-18T14:03:10Z,coupe,gt350 ala romeo go car drag race thanks the exclamation smiling_face_with_smiling_eyes_emoji,Other,Other
6948,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Mike-s9d,350..not even close,0,2025-06-18T14:02:45Z,coupe,350 not even close,Other,Other
6949,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@trevorsabiston2118,"1. C7 
2. GT 350 
3. F-Type
4. Alfa 4C
5. BMW i8",5,2025-06-18T14:02:03Z,coupe,a cd a it 350 a type a ala pc a bow in,BMW,Other
6950,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jstein77,"I guess the cake bit counts as ""quite a lot of messing about"".",0,2025-06-18T14:01:35Z,coupe,guess cake bit count quite lot mess,Other,Other
6951,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@N911GT2,"I would have the Alfa, because I already had the Lotus Elise, Porsche Cayman and already have the 997.2.",0,2025-06-18T14:01:35Z,coupe,would ala already lotus elise porsche cayman already 997 a,Porsche,Other
6952,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@PenteanoO,It's funny that if I won the lottery today I'd only buy cars from 2016 and earlier (specially before 2010). The only cars made nowadays that truly get my attention is the Emira and the Z.,0,2025-06-18T14:01:32Z,coupe,funny win lottery today would buy car 2016 earlier specially 2010 car make nowadays truly get attention mira a,Other,Other
6953,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Sickwitit18,"If you're comparing smiles per gallon, looks like the Jag wins. These guys are like giggling school children in that thing",2,2025-06-18T14:01:14Z,coupe,compare smile per gallon look like jag win guy like giggle school child thing,Other,Other
6954,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@CarsUncovered,"GT350 for me and it's really not even close. Not that the others are bad cars, but not a chance I'd take any of them over the Voodooo engine and Tremec TR3160 gearbox.",0,2025-06-18T14:00:51Z,coupe,gt350 really not even close not others bad car but not chance would take voodoo engine tree tr3160 gearbox,Other,Other
6955,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@garymiller9191,Love the trump dig at :21 😂,0,2025-06-18T14:00:34Z,coupe,love trump dig of face_with_tears_of_joy_emoji,Other,Other
6956,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Papadon-ox1lw,"F Tyoe or i8 hands down; I’m also a closet Jag fan; I know they’re pieces of shit, but they’re so damn good looking! And their GT’s have always had classic looks no matter the year. So, F type it is",0,2025-06-18T14:00:07Z,coupe,of type in hand also closet jag fan know piece shit but damn good look exclamation it always classic look no matter year of type,Other,Other
6957,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@nhhammer8782,"Nah my E53 AMG Cabriolet is hands down the winner, but if I had to pick one it would be the Mustang then I’d drive to the local police station and hand them my license.",0,2025-06-18T13:59:37Z,coupe,nah end am cabriolet hand winner but pick one would mustang would drive local police station hand license,Mustang,Other
6958,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@oposkainaxei,Is that a cake?,0,2025-06-18T13:59:15Z,coupe,cake,Other,Other
6959,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@AlvanderLaan-u7z,"This must have been done a month an a half ago, the trees are much greener today on that road.",0,2025-06-18T13:59:15Z,coupe,must month half ago tree much greener today road,Other,Other
6960,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@mo_0912,"The Alfa is so, so, so sexy... I would buy one in a heartbeat, only if I could find it.",0,2025-06-18T13:58:39Z,coupe,ala sexy would buy one heartbeat could find,Other,Other
6961,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@nicholasdean3869,"Vantage hands down always.

I have seen one in 43 years on this earth, most beautiful car I’ve ever seen",0,2025-06-18T13:58:36Z,coupe,vantage hand always see one of year earth beautiful car ever see,Other,Other
6962,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@jaydub5515,Are yiu guys gonna host the new Grand Tour/Top Gear show?,0,2025-06-18T13:58:35Z,coupe,you guy go host new grand tour top gear show,Other,Other
6963,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@dominickbrookes5103,F type OR 350 both are special,0,2025-06-18T13:58:31Z,coupe,of type 350 special,Other,Other
6964,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@shmulee,Mustang,0,2025-06-18T13:57:57Z,coupe,mustang,Mustang,Other
6965,nMn_ueG80Zw,"$50,000 Used Question // GT350 vs Alfa 4C vs BMW i8 vs F Type R vs Corvette Z51",@Bloodwolvz,still wont ever get one but never thought id ever see the i8 go down to $50k,0,2025-06-18T13:57:11Z,coupe,still not ever get one but never think id ever see in go ask,Other,Other
